5.00000000e-01,-5.00000000e-01
4.79166667e-01,-5.00000000e-01
5.00000000e-01,-4.79166667e-01
4.58333333e-01,-5.00000000e-01
5.00000000e-01,-4.58333333e-01
4.58333333e-01,-4.79166667e-01
4.79166667e-01,-4.58333333e-01
4.58333333e-01,-4.58333333e-01
4.37500000e-01,-5.00000000e-01
5.00000000e-01,-4.37500000e-01
4.37500000e-01,-4.58333333e-01
4.58333333e-01,-4.37500000e-01
5.00000000e-01,-4.16666667e-01
4.16666667e-01,-5.00000000e-01
4.16666667e-01,-4.79166667e-01
4.79166667e-01,-4.16666667e-01
4.16666667e-01,-4.58333333e-01
4.58333333e-01,-4.16666667e-01
4.16666667e-01,-4.37500000e-01
4.37500000e-01,-4.16666667e-01
5.00000000e-01,-3.95833333e-01
3.95833333e-01,-5.00000000e-01
3.95833333e-01,-4.58333333e-01
4.58333333e-01,-3.95833333e-01
4.16666667e-01,-4.16666667e-01
3.75000000e-01,-5.00000000e-01
5.00000000e-01,-3.75000000e-01
3.75000000e-01,-4.79166667e-01
4.79166667e-01,-3.75000000e-01
3.75000000e-01,-4.58333333e-01
4.58333333e-01,-3.75000000e-01
3.95833333e-01,-4.16666667e-01
4.16666667e-01,-3.95833333e-01
3.75000000e-01,-4.37500000e-01
4.37500000e-01,-3.75000000e-01
5.00000000e-01,-3.54166667e-01
3.54166667e-01,-5.00000000e-01
3.75000000e-01,-4.16666667e-01
4.16666667e-01,-3.75000000e-01
3.54166667e-01,-4.58333333e-01
4.58333333e-01,-3.54166667e-01
3.75000000e-01,-3.95833333e-01
3.95833333e-01,-3.75000000e-01
5.00000000e-01,-3.33333333e-01
3.33333333e-01,-5.00000000e-01
3.54166667e-01,-4.16666667e-01
4.16666667e-01,-3.54166667e-01
3.33333333e-01,-4.79166667e-01
4.79166667e-01,-3.33333333e-01
3.33333333e-01,-4.58333333e-01
4.58333333e-01,-3.33333333e-01
3.75000000e-01,-3.75000000e-01
3.33333333e-01,-4.37500000e-01
4.37500000e-01,-3.33333333e-01
3.33333333e-01,-4.16666667e-01
4.16666667e-01,-3.33333333e-01
3.12500000e-01,-5.00000000e-01
5.00000000e-01,-3.12500000e-01
3.54166667e-01,-3.75000000e-01
3.75000000e-01,-3.54166667e-01
3.12500000e-01,-4.58333333e-01
4.58333333e-01,-3.12500000e-01
3.33333333e-01,-3.95833333e-01
3.95833333e-01,-3.33333333e-01
3.12500000e-01,-4.16666667e-01
4.16666667e-01,-3.12500000e-01
3.33333333e-01,-3.75000000e-01
3.75000000e-01,-3.33333333e-01
2.91666667e-01,-5.00000000e-01
5.00000000e-01,-2.91666667e-01
2.91666667e-01,-4.79166667e-01
4.79166667e-01,-2.91666667e-01
2.91666667e-01,-4.58333333e-01
4.58333333e-01,-2.91666667e-01
2.91666667e-01,-4.37500000e-01
4.37500000e-01,-2.91666667e-01
3.33333334e-01,-3.54166667e-01
3.54166667e-01,-3.33333333e-01
2.91666667e-01,-4.16666667e-01
4.16666667e-01,-2.91666667e-01
3.12500000e-01,-3.75000000e-01
3.75000000e-01,-3.12500000e-01
2.70833333e-01,-5.00000000e-01
5.00000000e-01,-2.70833333e-01
2.91666667e-01,-3.95833333e-01
3.95833333e-01,-2.91666667e-01
2.70833333e-01,-4.58333333e-01
4.58333333e-01,-2.70833333e-01
3.33333334e-01,-3.33333333e-01
2.91666667e-01,-3.75000000e-01
3.75000000e-01,-2.91666667e-01
2.70833333e-01,-4.16666667e-01
4.16666667e-01,-2.70833333e-01
2.50000000e-01,-5.00000000e-01
5.00000000e-01,-2.50000000e-01
3.12500000e-01,-3.33333333e-01
3.33333334e-01,-3.12500000e-01
2.50000000e-01,-4.79166667e-01
4.79166667e-01,-2.50000000e-01
2.50000000e-01,-4.58333333e-01
4.58333333e-01,-2.50000000e-01
2.91666667e-01,-3.54166667e-01
3.54166667e-01,-2.91666667e-01
2.50000000e-01,-4.37500000e-01
4.37500000e-01,-2.50000000e-01
2.70833334e-01,-3.75000000e-01
3.75000000e-01,-2.70833333e-01
2.50000000e-01,-4.16666667e-01
4.16666667e-01,-2.50000000e-01
2.35059223e-01,-4.85059223e-01
2.91666667e-01,-3.33333333e-01
3.33333334e-01,-2.91666667e-01
2.35380044e-01,-4.44943952e-01
2.50000000e-01,-3.95833333e-01
3.95833334e-01,-2.50000000e-01
2.29166667e-01,-5.00000000e-01
5.00000000e-01,-2.29166667e-01
4.58333333e-01,-2.30166002e-01
2.50000000e-01,-3.75000000e-01
3.75000000e-01,-2.50000000e-01
2.91666667e-01,-3.12500000e-01
3.12500000e-01,-2.91666667e-01
2.35887039e-01,-4.06111317e-01
4.16666667e-01,-2.32049468e-01
2.20118446e-01,-4.70118446e-01
2.70833334e-01,-3.33333333e-01
3.33333334e-01,-2.70833333e-01
2.20507078e-01,-4.50837692e-01
2.20977124e-01,-4.32155270e-01
2.50000000e-01,-3.54166667e-01
3.54166667e-01,-2.50000000e-01
4.79166667e-01,-2.09332669e-01
2.21496027e-01,-4.13925813e-01
2.08333333e-01,-5.00000000e-01
5.00000000e-01,-2.08333333e-01
4.58333333e-01,-2.10733882e-01
3.75000000e-01,-2.34375000e-01
4.37500000e-01,-2.12456597e-01
2.91666667e-01,-2.91666667e-01
2.36455564e-01,-3.67816959e-01
2.22044900e-01,-3.96010400e-01
4.16666667e-01,-2.14420439e-01
2.05177670e-01,-4.55177669e-01
2.50000000e-01,-3.33333333e-01
3.33333334e-01,-2.50000000e-01
2.00834877e-01,-4.70506618e-01
3.95833333e-01,-2.16545032e-01
2.22597480e-01,-3.78278467e-01
2.06747834e-01,-4.19847148e-01
1.94937584e-01,-4.85379003e-01
3.75000000e-01,-2.18750000e-01
2.70833334e-01,-2.91666667e-01
2.91666667e-01,-2.70833333e-01
2.23134818e-01,-3.60609592e-01
4.58333333e-01,-1.91623264e-01
3.33333334e-01,-2.36700532e-01
2.50000000e-01,-3.12500000e-01
3.12500000e-01,-2.50000000e-01
1.87500000e-01,-5.00000000e-01
5.00000000e-01,-1.87500000e-01
2.08419417e-01,-3.86273030e-01
2.36976725e-01,-3.29410185e-01
4.16666667e-01,-1.97048611e-01
3.54166667e-01,-2.20954968e-01
1.90236893e-01,-4.40236893e-01
1.91437791e-01,-4.23862390e-01
2.23636577e-01,-3.42890540e-01
1.82146007e-01,-4.70975611e-01
1.92648766e-01,-4.07899445e-01
3.75000000e-01,-2.03125000e-01
3.33333334e-01,-2.23079561e-01
1.93823868e-01,-3.92255566e-01
2.09993024e-01,-3.53382765e-01
2.50000000e-01,-2.91666667e-01
2.91666667e-01,-2.50000000e-01
2.24083990e-01,-3.25015507e-01
1.94956428e-01,-3.76808320e-01
4.37500000e-01,-1.76215278e-01
4.58333333e-01,-1.72753772e-01
4.16666667e-01,-1.79869684e-01
4.79166667e-01,-1.69549468e-01
1.73860138e-01,-4.41437423e-01
3.12500000e-01,-2.25043403e-01
1.69837769e-01,-4.56746302e-01
3.95833333e-01,-1.83652692e-01
1.75296116e-01,-4.25296116e-01
5.00000000e-01,-1.66666667e-01
1.66666667e-01,-5.00000000e-01
1.96014818e-01,-3.61469806e-01
2.91666667e-01,-2.38583998e-01
3.33333334e-01,-2.09201389e-01
2.37354494e-01,-2.90316008e-01
2.24461040e-01,-3.06884193e-01
3.75000000e-01,-1.87500000e-01
1.63909251e-01,-4.71493321e-01
1.78636513e-01,-3.96192021e-01
2.50000000e-01,-2.70833333e-01
2.70833334e-01,-2.50000000e-01
1.96985445e-01,-3.46141342e-01
2.11295687e-01,-3.20243605e-01
3.54166667e-01,-1.91347308e-01
2.91666667e-01,-2.26766118e-01
1.56095638e-01,-4.85884478e-01
1.81601767e-01,-3.67525383e-01
1.97848315e-01,-3.30739892e-01
1.57892034e-01,-4.42647555e-01
2.24749468e-01,-2.88401434e-01
4.16666667e-01,-1.62819359e-01
3.33333334e-01,-1.95130316e-01
4.58333333e-01,-1.54045032e-01
3.75000000e-01,-1.71875000e-01
1.60355339e-01,-4.10355339e-01
1.62580322e-01,-3.97563925e-01
2.91666667e-01,-2.14626736e-01
2.50000000e-01,-2.50000000e-01
1.98585708e-01,-3.15188786e-01
5.00000000e-01,-1.45833333e-01
1.45833333e-01,-5.00000000e-01
1.64667667e-01,-3.84604738e-01
1.84067342e-01,-3.38890189e-01
3.12500000e-01,-1.98784722e-01
1.45987595e-01,-4.72041174e-01
2.70833334e-01,-2.28167331e-01
1.66567616e-01,-3.71537287e-01
2.12176825e-01,-2.86035727e-01
2.24934944e-01,-2.69469783e-01
3.33333334e-01,-1.80930641e-01
1.68301270e-01,-3.58333333e-01
1.46187969e-01,-4.28635851e-01
2.50000000e-01,-2.39583333e-01
1.99185361e-01,-2.99405020e-01
1.42242316e-01,-4.43821703e-01
2.37500000e-01,-2.50000000e-01
1.47563925e-01,-4.12580322e-01
2.91666667e-01,-2.02246228e-01
4.16666667e-01,-1.45833333e-01
3.95833333e-01,-1.51041667e-01
1.69842085e-01,-3.45034248e-01
4.37500000e-01,-1.40625000e-01
3.75000000e-01,-1.56250000e-01
1.36249940e-01,-4.58415645e-01
4.58333333e-01,-1.35416667e-01
1.85927946e-01,-3.09945356e-01
2.50000000e-01,-2.29166667e-01
3.54166667e-01,-1.61458333e-01
1.71193977e-01,-3.31634172e-01
1.45414562e-01,-3.95414562e-01
1.99628471e-01,-2.83331671e-01
4.79166667e-01,-1.30208333e-01
2.25000000e-01,-2.50000000e-01
1.50698821e-01,-3.73017455e-01
3.33333334e-01,-1.66666667e-01
1.28251897e-01,-4.72593140e-01
2.70833334e-01,-2.05450532e-01
2.91666667e-01,-1.89704968e-01
1.72347634e-01,-3.18151984e-01
1.25000000e-01,-5.00000000e-01
5.00000000e-01,-1.25000000e-01
1.34604738e-01,-4.14667667e-01
2.50000000e-01,-2.18750000e-01
1.55000774e-01,-3.49141283e-01
2.37341506e-01,-2.29582336e-01
1.26790076e-01,-4.44953447e-01
3.12500000e-01,-1.71875000e-01
2.24929717e-01,-2.39974280e-01
1.99905596e-01,-2.66876827e-01
4.16666667e-01,-1.28847308e-01
3.75000000e-01,-1.40625000e-01
1.73296291e-01,-3.04607619e-01
2.12500000e-01,-2.50000000e-01
1.87096309e-01,-2.80402048e-01
1.17798225e-01,-4.86452503e-01
2.50000000e-01,-2.08333333e-01
1.58320612e-01,-3.24378154e-01
2.91666667e-01,-1.77083333e-01
4.58333333e-01,-1.16788302e-01
3.33333334e-01,-1.52402692e-01
2.24730576e-01,-2.30124945e-01
1.74041322e-01,-2.90994163e-01
1.21537287e-01,-4.16567615e-01
1.33722853e-01,-3.71265459e-01
1.30473786e-01,-3.80473785e-01
1.17515406e-01,-4.31600137e-01
1.36686568e-01,-3.61310031e-01
1.23021508e-01,-4.00699483e-01
1.39311364e-01,-3.50819009e-01
1.10582343e-01,-4.73130366e-01
2.00000000e-01,-2.50000000e-01
2.70833334e-01,-1.82291667e-01
2.36939290e-01,-2.09558951e-01
2.50000000e-01,-1.97916667e-01
1.11448550e-01,-4.46011346e-01
1.41646113e-01,-3.39858347e-01
2.24424507e-01,-2.20424689e-01
2.12157698e-01,-2.30769107e-01
1.60664637e-01,-2.99269882e-01
1.74572243e-01,-2.77359643e-01
2.91666667e-01,-1.64461698e-01
3.75000000e-01,-1.25000000e-01
1.43669352e-01,-3.28598689e-01
3.95833333e-01,-1.18430641e-01
5.00000000e-01,-1.04166667e-01
1.04166667e-01,-5.00000000e-01
1.21267711e-01,-3.83723221e-01
3.54166667e-01,-1.31569359e-01
1.99901414e-01,-2.40678424e-01
4.16666667e-01,-1.11796982e-01
3.33333333e-01,-1.38203018e-01
1.03355175e-01,-4.59988517e-01
1.45402509e-01,-3.17127001e-01
2.24029539e-01,-2.10833538e-01
4.37500000e-01,-1.05034722e-01
1.08333333e-01,-4.18301270e-01
1.87500000e-01,-2.50000000e-01
2.50000000e-01,-1.87500000e-01
3.12500000e-01,-1.44965278e-01
1.74894100e-01,-2.63669167e-01
1.99613358e-01,-2.31489432e-01
1.46846953e-01,-3.05564076e-01
4.58333333e-01,-9.80795610e-02
1.11317442e-01,-3.86687778e-01
2.91666667e-01,-1.51920439e-01
1.22587500e-01,-3.49362328e-01
1.62048177e-01,-2.74317237e-01
2.23568197e-01,-2.01319733e-01
2.36403587e-01,-1.89731426e-01
1.15533009e-01,-3.65533008e-01
9.61195433e-02,-4.46981883e-01
2.11240555e-01,-2.12147303e-01
1.48006875e-01,-2.94026451e-01
9.28657241e-02,-4.73632523e-01
2.50000000e-01,-1.77083333e-01
1.28183123e-01,-3.30393636e-01
1.99156135e-01,-2.22442086e-01
4.79166667e-01,-9.08671982e-02
1.75000000e-01,-2.50000000e-01
3.75000000e-01,-1.09375000e-01
2.70833334e-01,-1.59132802e-01
3.33333333e-01,-1.24131944e-01
1.87088044e-01,-2.32260534e-01
9.91512606e-02,-4.05002403e-01
9.50342478e-02,-4.19842085e-01
1.48897283e-01,-2.82583307e-01
1.32394929e-01,-3.09885578e-01
4.16666667e-01,-9.46180556e-02
1.00832259e-01,-3.89313528e-01
2.23059216e-01,-1.91847149e-01
1.74894101e-01,-2.41539166e-01
1.98542147e-01,-2.13490450e-01
2.91666667e-01,-1.39539931e-01
8.88782682e-02,-4.34065394e-01
2.50000000e-01,-1.66666667e-01
5.00000000e-01,-8.33333333e-02
8.33333333e-02,-5.00000000e-01
1.49516015e-01,-2.71387615e-01
1.62500000e-01,-2.50000000e-01
9.93717079e-02,-3.72589032e-01
7.93965391e-02,-4.86974495e-01
1.74572243e-01,-2.33057024e-01
1.35296896e-01,-2.88971632e-01
2.09916477e-01,-1.93870311e-01
2.22523216e-01,-1.82382375e-01
8.07200398e-02,-4.47845072e-01
1.97793611e-01,-2.04628326e-01
2.35842944e-01,-1.69905363e-01
4.58333333e-01,-7.92100694e-02
3.33333333e-01,-1.10253772e-01
3.54166667e-01,-1.01961698e-01
1.08358210e-01,-3.37054206e-01
8.98765908e-02,-3.91649093e-01
1.49882605e-01,-2.60461508e-01
1.85904124e-01,-2.14853185e-01
1.11639205e-01,-3.29148761e-01
3.12500000e-01,-1.18706597e-01
1.04653566e-01,-3.44290158e-01
2.50000000e-01,-1.56250000e-01
3.75000000e-01,-9.37500000e-02
1.14557641e-01,-3.20656266e-01
8.16341718e-02,-4.21193977e-01
7.49956585e-02,-4.74080747e-01
1.00592232e-01,-3.50592232e-01
1.17086690e-01,-3.11790028e-01
1.74041322e-01,-2.24630837e-01
2.91666667e-01,-1.27400549e-01
3.95833333e-01,-8.55383016e-02
